state_name,parlimentary_constituency_name,assembly_constituency_name,nota_votes,candidate_name,party_name,votes_secured
Assam,Barpeta,Bongaigaon,2126,Ashahak Ali Dewan,AITC,5221
Assam,Barpeta,Bongaigaon,2126,Kumar Deepak Das,AGP,92717
Assam,Barpeta,Bongaigaon,2126,Rafiqul Islam,AIUDF,9351
Assam,Barpeta,Bongaigaon,2126,Aroon Barooa,PUJP,475
Assam,Barpeta,Bongaigaon,2126,Chitralekha Das,SUCI(C),723
Assam,Barpeta,Bongaigaon,2126,Saniara Parbin,VPI,610
Assam,Barpeta,Bongaigaon,2126,Pranabjyoti Das Rajbonshi,NPEP,579
Assam,Barpeta,Bongaigaon,2126,Bhadreswar Barman,NRCong,506
Assam,Barpeta,Bongaigaon,2126,Matiar Rahman,TNRMPI,871
Assam,Barpeta,Bongaigaon,2126,Rejaul Karim,RPI(A),651
Assam,Barpeta,Bongaigaon,2126,Santanu Mukherjee,BGanP,2113
Assam,Barpeta,Bongaigaon,2126,Arfan Ali,IND,531
Assam,Barpeta,Abhayapuri North,904,Abdul Khaleque,INC,72008
Assam,Barpeta,Abhayapuri North,904,Ashahak Ali Dewan,AITC,1963
Assam,Barpeta,Abhayapuri North,904,Kumar Deepak Das,AGP,50844
Assam,Barpeta,Abhayapuri North,904,Rafiqul Islam,AIUDF,19395
Assam,Barpeta,Abhayapuri North,904,Aroon Barooa,PUJP,286
Assam,Barpeta,Abhayapuri North,904,Chitralekha Das,SUCI(C),204
Assam,Barpeta,Abhayapuri North,904,Saniara Parbin,VPI,232
Assam,Barpeta,Abhayapuri North,904,Pranabjyoti Das Rajbonshi,NPEP,188
Assam,Barpeta,Abhayapuri North,904,Bhadreswar Barman,NRCong,236
Assam,Barpeta,Abhayapuri North,904,Matiar Rahman,TNRMPI,376
Assam,Barpeta,Abhayapuri North,904,Rejaul Karim,RPI(A),284
Assam,Barpeta,Abhayapuri North,904,Santanu Mukherjee,BGanP,479
Assam,Barpeta,Abhayapuri North,904,Arfan Ali,IND,273
Assam,Barpeta,Abhayapuri South ,1038,Abdul Khaleque,INC,55304
Assam,Barpeta,Abhayapuri South ,1038,Ashahak Ali Dewan,AITC,3109
Assam,Barpeta,Abhayapuri South ,1038,Kumar Deepak Das,AGP,62282
Assam,Barpeta,Abhayapuri South ,1038,Rafiqul Islam,AIUDF,47846
Assam,Barpeta,Abhayapuri South ,1038,Aroon Barooa,PUJP,504
Assam,Barpeta,Abhayapuri South ,1038,Chitralekha Das,SUCI(C),219
Assam,Barpeta,Abhayapuri South ,1038,Saniara Parbin,VPI,559
Assam,Barpeta,Abhayapuri South ,1038,Pranabjyoti Das Rajbonshi,NPEP,261
Assam,Barpeta,Abhayapuri South ,1038,Bhadreswar Barman,NRCong,278
Assam,Barpeta,Abhayapuri South ,1038,Matiar Rahman,TNRMPI,519
Assam,Barpeta,Abhayapuri South ,1038,Rejaul Karim,RPI(A),396
Assam,Barpeta,Abhayapuri South ,1038,Santanu Mukherjee,BGanP,471
Assam,Barpeta,Abhayapuri South ,1038,Arfan Ali,IND,340
Assam,Barpeta,Patacharkuchi,1059,Abdul Khaleque,INC,15152
Assam,Barpeta,Patacharkuchi,1059,Ashahak Ali Dewan,AITC,2614
Assam,Barpeta,Patacharkuchi,1059,Kumar Deepak Das,AGP,82776
Assam,Barpeta,Patacharkuchi,1059,Rafiqul Islam,AIUDF,1580
Assam,Barpeta,Patacharkuchi,1059,Aroon Barooa,PUJP,250
Assam,Barpeta,Patacharkuchi,1059,Chitralekha Das,SUCI(C),301
Assam,Barpeta,Patacharkuchi,1059,Saniara Parbin,VPI,262
Assam,Barpeta,Patacharkuchi,1059,Pranabjyoti Das Rajbonshi,NPEP,240
Assam,Barpeta,Patacharkuchi,1059,Bhadreswar Barman,NRCong,288
Assam,Barpeta,Patacharkuchi,1059,Matiar Rahman,TNRMPI,475
Assam,Barpeta,Patacharkuchi,1059,Rejaul Karim,RPI(A),319
Assam,Barpeta,Patacharkuchi,1059,Santanu Mukherjee,BGanP,344
Assam,Barpeta,Patacharkuchi,1059,Arfan Ali,IND,232
Assam,Barpeta,Barpeta,1064,Abdul Khaleque,INC,88960
Assam,Barpeta,Barpeta,1064,Ashahak Ali Dewan,AITC,1517
Assam,Barpeta,Barpeta,1064,Kumar Deepak Das,AGP,60621
Assam,Barpeta,Barpeta,1064,Rafiqul Islam,AIUDF,17878
Assam,Barpeta,Barpeta,1064,Aroon Barooa,PUJP,326
Assam,Barpeta,Barpeta,1064,Chitralekha Das,SUCI(C),195
Assam,Barpeta,Barpeta,1064,Saniara Parbin,VPI,258
Assam,Barpeta,Barpeta,1064,Pranabjyoti Das Rajbonshi,NPEP,291
Assam,Barpeta,Barpeta,1064,Bhadreswar Barman,NRCong,189
Assam,Barpeta,Barpeta,1064,Matiar Rahman,TNRMPI,383
Assam,Barpeta,Barpeta,1064,Rejaul Karim,RPI(A),301
Assam,Barpeta,Barpeta,1064,Santanu Mukherjee,BGanP,601
Assam,Barpeta,Barpeta,1064,Arfan Ali,IND,264
Assam,Barpeta,Jania,622,Abdul Khaleque,INC,96559
Assam,Barpeta,Jania,622,Ashahak Ali Dewan,AITC,705
Assam,Barpeta,Jania,622,Kumar Deepak Das,AGP,9040
Assam,Barpeta,Jania,622,Rafiqul Islam,AIUDF,56867
Assam,Barpeta,Jania,622,Aroon Barooa,PUJP,389
Assam,Barpeta,Jania,622,Chitralekha Das,SUCI(C),105
Assam,Barpeta,Jania,622,Saniara Parbin,VPI,368
Assam,Barpeta,Jania,622,Pranabjyoti Das Rajbonshi,NPEP,178
Assam,Barpeta,Jania,622,Bhadreswar Barman,NRCong,126
Assam,Barpeta,Jania,622,Matiar Rahman,TNRMPI,186
Assam,Barpeta,Jania,622,Rejaul Karim,RPI(A),265
Assam,Barpeta,Jania,622,Santanu Mukherjee,BGanP,196
Assam,Barpeta,Jania,622,Arfan Ali,IND,234
Assam,Barpeta,Baghbar,480,Abdul Khaleque,INC,84755
Assam,Barpeta,Baghbar,480,Ashahak Ali Dewan,AITC,575
Assam,Barpeta,Baghbar,480,Kumar Deepak Das,AGP,4018
Assam,Barpeta,Baghbar,480,Rafiqul Islam,AIUDF,49143
Assam,Barpeta,Baghbar,480,Aroon Barooa,PUJP,438
Assam,Barpeta,Baghbar,480,Chitralekha Das,SUCI(C),118
Assam,Barpeta,Baghbar,480,Saniara Parbin,VPI,419
Assam,Barpeta,Baghbar,480,Pranabjyoti Das Rajbonshi,NPEP,153
Assam,Barpeta,Baghbar,480,Bhadreswar Barman,NRCong,123
Assam,Barpeta,Baghbar,480,Matiar Rahman,TNRMPI,203
Assam,Barpeta,Baghbar,480,Rejaul Karim,RPI(A),317
Assam,Barpeta,Baghbar,480,Santanu Mukherjee,BGanP,172
Assam,Barpeta,Baghbar,480,Arfan Ali,IND,174
Assam,Barpeta,Sarukhetri,774,Abdul Khaleque,INC,89400
Assam,Barpeta,Sarukhetri,774,Ashahak Ali Dewan,AITC,1712
Assam,Barpeta,Sarukhetri,774,Kumar Deepak Das,AGP,52742
Assam,Barpeta,Sarukhetri,774,Rafiqul Islam,AIUDF,20866
Assam,Barpeta,Sarukhetri,774,Aroon Barooa,PUJP,321
Assam,Barpeta,Sarukhetri,774,Chitralekha Das,SUCI(C),180
Assam,Barpeta,Sarukhetri,774,Saniara Parbin,VPI,346
Assam,Barpeta,Sarukhetri,774,Pranabjyoti Das Rajbonshi,NPEP,226
Assam,Barpeta,Sarukhetri,774,Bhadreswar Barman,NRCong,210
Assam,Barpeta,Sarukhetri,774,Matiar Rahman,TNRMPI,453
Assam,Barpeta,Sarukhetri,774,Rejaul Karim,RPI(A),359
Assam,Barpeta,Sarukhetri,774,Santanu Mukherjee,BGanP,376
Assam,Barpeta,Sarukhetri,774,Arfan Ali,IND,289
Assam,Barpeta,Chenga,484,Abdul Khaleque,INC,68776
Assam,Barpeta,Chenga,484,Ashahak Ali Dewan,AITC,1006
Assam,Barpeta,Chenga,484,Kumar Deepak Das,AGP,23295
Assam,Barpeta,Chenga,484,Rafiqul Islam,AIUDF,24199
Assam,Barpeta,Chenga,484,Aroon Barooa,PUJP,262
Assam,Barpeta,Chenga,484,Chitralekha Das,SUCI(C),73
Assam,Barpeta,Chenga,484,Saniara Parbin,VPI,223
Assam,Barpeta,Chenga,484,Pranabjyoti Das Rajbonshi,NPEP,130
Assam,Barpeta,Chenga,484,Bhadreswar Barman,NRCong,85
Assam,Barpeta,Chenga,484,Matiar Rahman,TNRMPI,194
Assam,Barpeta,Chenga,484,Rejaul Karim,RPI(A),201
Assam,Barpeta,Chenga,484,Santanu Mukherjee,BGanP,176
Assam,Barpeta,Chenga,484,Arfan Ali,IND,182
Assam,Barpeta,Dharmapur,1097,Abdul Khaleque,INC,40723
Assam,Barpeta,Dharmapur,1097,Ashahak Ali Dewan,AITC,1983
Assam,Barpeta,Dharmapur,1097,Kumar Deepak Das,AGP,62984
Assam,Barpeta,Dharmapur,1097,Rafiqul Islam,AIUDF,1235
Assam,Barpeta,Dharmapur,1097,Aroon Barooa,PUJP,173
Assam,Barpeta,Dharmapur,1097,Chitralekha Das,SUCI(C),204
Assam,Barpeta,Dharmapur,1097,Saniara Parbin,VPI,114
Assam,Barpeta,Dharmapur,1097,Pranabjyoti Das Rajbonshi,NPEP,144
Assam,Barpeta,Dharmapur,1097,Bhadreswar Barman,NRCong,123
Assam,Barpeta,Dharmapur,1097,Matiar Rahman,TNRMPI,310
Assam,Barpeta,Dharmapur,1097,Rejaul Karim,RPI(A),252
Assam,Barpeta,Dharmapur,1097,Santanu Mukherjee,BGanP,351
Assam,Barpeta,Dharmapur,1097,Arfan Ali,IND,261
Assam,Gauhati,Dudhnai,906,QUEEN OJA,BJP,87082
Assam,Gauhati,Dudhnai,906,BOBBEETA SHARMA,INC,72041
Assam,Gauhati,Dudhnai,906,MANOJ SHARMA,AITC,807
Assam,Gauhati,Dudhnai,906,AVIJIT CHAKRABORTY,BGanP,202
Assam,Gauhati,Dudhnai,906,SADEK ALI,RPI(A),516
Assam,Gauhati,Dudhnai,906,PANKAJ DAS,SwaBP,373
Assam,Gauhati,Dudhnai,906,PARTHA PRATIM BARUAH,VPI,627
Assam,Gauhati,Dudhnai,906,MAMONI SARMA,PUJP,305
Assam,Gauhati,Dudhnai,906,RAJIB KAKATI,HND,256
Assam,Gauhati,Dudhnai,906,RATUL KUMAR CHOUDHURY,SP,316
Assam,Gauhati,Dudhnai,906,RUBI NEOG,NRCong,261
Assam,Gauhati,Dudhnai,906,ALIMUDDIN AHMED,IND,375
Assam,Gauhati,Dudhnai,906,UPAMANYU HAZARIKA,IND,892
Assam,Gauhati,Dudhnai,906,UTPAL BORGOHAIN,IND,303
Assam,Gauhati,Dudhnai,906,JUNMONI DEVI KHAUND,IND,605
Assam,Gauhati,Dudhnai,906,FARUK AHMED BHUYAN,IND,909
Assam,Gauhati,Dudhnai,906,SHANKHA SINHA,IND,859
Assam,Gauhati,Boko SC,1068,QUEEN OJA,BJP,69401
Assam,Gauhati,Boko SC,1068,BOBBEETA SHARMA,INC,107042
Assam,Gauhati,Boko SC,1068,MANOJ SHARMA,AITC,2483
Assam,Gauhati,Boko SC,1068,AVIJIT CHAKRABORTY,BGanP,252
Assam,Gauhati,Boko SC,1068,SADEK ALI,RPI(A),740
Assam,Gauhati,Boko SC,1068,PANKAJ DAS,SwaBP,540
Assam,Gauhati,Boko SC,1068,PARTHA PRATIM BARUAH,VPI,247
Assam,Gauhati,Boko SC,1068,MAMONI SARMA,PUJP,332
Assam,Gauhati,Boko SC,1068,RAJIB KAKATI,HND,262
Assam,Gauhati,Boko SC,1068,RATUL KUMAR CHOUDHURY,SP,292
Assam,Gauhati,Boko SC,1068,RUBI NEOG,NRCong,231
Assam,Gauhati,Boko SC,1068,ALIMUDDIN AHMED,IND,310
Assam,Gauhati,Boko SC,1068,UPAMANYU HAZARIKA,IND,762
Assam,Gauhati,Boko SC,1068,UTPAL BORGOHAIN,IND,314
Assam,Gauhati,Boko SC,1068,JUNMONI DEVI KHAUND,IND,588
Assam,Gauhati,Boko SC,1068,FARUK AHMED BHUYAN,IND,979
Assam,Gauhati,Boko SC,1068,SHANKHA SINHA,IND,744
Assam,Gauhati,Chaygaon,1029,QUEEN OJA,BJP,54856
Assam,Gauhati,Chaygaon,1029,BOBBEETA SHARMA,INC,87231
Assam,Gauhati,Chaygaon,1029,MANOJ SHARMA,AITC,1399
Assam,Gauhati,Chaygaon,1029,AVIJIT CHAKRABORTY,BGanP,254
Assam,Gauhati,Chaygaon,1029,SADEK ALI,RPI(A),713
Assam,Gauhati,Chaygaon,1029,PANKAJ DAS,SwaBP,531
Assam,Gauhati,Chaygaon,1029,PARTHA PRATIM BARUAH,VPI,265
Assam,Gauhati,Chaygaon,1029,MAMONI SARMA,PUJP,263
Assam,Gauhati,Chaygaon,1029,RAJIB KAKATI,HND,250
Assam,Gauhati,Chaygaon,1029,RATUL KUMAR CHOUDHURY,SP,277
Assam,Gauhati,Chaygaon,1029,RUBI NEOG,NRCong,254
Assam,Gauhati,Chaygaon,1029,ALIMUDDIN AHMED,IND,352
Assam,Gauhati,Chaygaon,1029,UPAMANYU HAZARIKA,IND,1094
Assam,Gauhati,Chaygaon,1029,UTPAL BORGOHAIN,IND,326
Assam,Gauhati,Chaygaon,1029,JUNMONI DEVI KHAUND,IND,496
Assam,Gauhati,Chaygaon,1029,FARUK AHMED BHUYAN,IND,1095
Assam,Gauhati,Chaygaon,1029,SHANKHA SINHA,IND,692
Assam,Gauhati,Palasbari,726,QUEEN OJA,BJP,80664
Assam,Gauhati,Palasbari,726,BOBBEETA SHARMA,INC,32492
Assam,Gauhati,Palasbari,726,MANOJ SHARMA,AITC,697
Assam,Gauhati,Palasbari,726,AVIJIT CHAKRABORTY,BGanP,221
Assam,Gauhati,Palasbari,726,SADEK ALI,RPI(A),480
Assam,Gauhati,Palasbari,726,PANKAJ DAS,SwaBP,405
Assam,Gauhati,Palasbari,726,PARTHA PRATIM BARUAH,VPI,221
Assam,Gauhati,Palasbari,726,MAMONI SARMA,PUJP,225
Assam,Gauhati,Palasbari,726,RAJIB KAKATI,HND,191
Assam,Gauhati,Palasbari,726,RATUL KUMAR CHOUDHURY,SP,241
Assam,Gauhati,Palasbari,726,RUBI NEOG,NRCong,189
Assam,Gauhati,Palasbari,726,ALIMUDDIN AHMED,IND,262
Assam,Gauhati,Palasbari,726,UPAMANYU HAZARIKA,IND,1657
Assam,Gauhati,Palasbari,726,UTPAL BORGOHAIN,IND,248
Assam,Gauhati,Palasbari,726,JUNMONI DEVI KHAUND,IND,419
Assam,Gauhati,Palasbari,726,FARUK AHMED BHUYAN,IND,961
Assam,Gauhati,Palasbari,726,SHANKHA SINHA,IND,753
Assam,Gauhati,Jalukbari,754,QUEEN OJA,BJP,111534
Assam,Gauhati,Jalukbari,754,BOBBEETA SHARMA,INC,41381
Assam,Gauhati,Jalukbari,754,MANOJ SHARMA,AITC,639
Assam,Gauhati,Jalukbari,754,AVIJIT CHAKRABORTY,BGanP,206
Assam,Gauhati,Jalukbari,754,SADEK ALI,RPI(A),169
Assam,Gauhati,Jalukbari,754,PANKAJ DAS,SwaBP,284
Assam,Gauhati,Jalukbari,754,PARTHA PRATIM BARUAH,VPI,158
Assam,Gauhati,Jalukbari,754,MAMONI SARMA,PUJP,174
Assam,Gauhati,Jalukbari,754,RAJIB KAKATI,HND,146
Assam,Gauhati,Jalukbari,754,RATUL KUMAR CHOUDHURY,SP,154
Assam,Gauhati,Jalukbari,754,RUBI NEOG,NRCong,139
Assam,Gauhati,Jalukbari,754,ALIMUDDIN AHMED,IND,163
Assam,Gauhati,Jalukbari,754,UPAMANYU HAZARIKA,IND,1357
Assam,Gauhati,Jalukbari,754,UTPAL BORGOHAIN,IND,207
Assam,Gauhati,Jalukbari,754,JUNMONI DEVI KHAUND,IND,496
Assam,Gauhati,Jalukbari,754,FARUK AHMED BHUYAN,IND,706
Assam,Gauhati,Jalukbari,754,SHANKHA SINHA,IND,733
Assam,Gauhati,Dispur ,1799,QUEEN OJA,BJP,197555
Assam,Gauhati,Dispur ,1799,BOBBEETA SHARMA,INC,78004
Assam,Gauhati,Dispur ,1799,MANOJ SHARMA,AITC,1001
Assam,Gauhati,Dispur ,1799,AVIJIT CHAKRABORTY,BGanP,334
Assam,Gauhati,Dispur ,1799,SADEK ALI,RPI(A),273
Assam,Gauhati,Dispur ,1799,PANKAJ DAS,SwaBP,561
Assam,Gauhati,Dispur ,1799,PARTHA PRATIM BARUAH,VPI,351
Assam,Gauhati,Dispur ,1799,MAMONI SARMA,PUJP,342
Assam,Gauhati,Dispur ,1799,RAJIB KAKATI,HND,357
Assam,Gauhati,Dispur ,1799,RATUL KUMAR CHOUDHURY,SP,362
Assam,Gauhati,Dispur ,1799,RUBI NEOG,NRCong,394
Assam,Gauhati,Dispur ,1799,ALIMUDDIN AHMED,IND,386
Assam,Gauhati,Dispur ,1799,UPAMANYU HAZARIKA,IND,6034
Assam,Gauhati,Dispur ,1799,UTPAL BORGOHAIN,IND,456
Assam,Gauhati,Dispur ,1799,JUNMONI DEVI KHAUND,IND,936
Assam,Gauhati,Dispur ,1799,FARUK AHMED BHUYAN,IND,1316
Assam,Gauhati,Dispur ,1799,SHANKHA SINHA,IND,1159
Assam,Gauhati,Gauhati East,1338,QUEEN OJA,BJP,117238
Assam,Gauhati,Gauhati East,1338,BOBBEETA SHARMA,INC,39557
Assam,Gauhati,Gauhati East,1338,MANOJ SHARMA,AITC,419
Assam,Gauhati,Gauhati East,1338,AVIJIT CHAKRABORTY,BGanP,207
Assam,Gauhati,Gauhati East,1338,SADEK ALI,RPI(A),128
Assam,Gauhati,Gauhati East,1338,PANKAJ DAS,SwaBP,238
Assam,Gauhati,Gauhati East,1338,PARTHA PRATIM BARUAH,VPI,132
Assam,Gauhati,Gauhati East,1338,MAMONI SARMA,PUJP,164
Assam,Gauhati,Gauhati East,1338,RAJIB KAKATI,HND,153
Assam,Gauhati,Gauhati East,1338,RATUL KUMAR CHOUDHURY,SP,104
Assam,Gauhati,Gauhati East,1338,RUBI NEOG,NRCong,93
Assam,Gauhati,Gauhati East,1338,ALIMUDDIN AHMED,IND,124
Assam,Gauhati,Gauhati East,1338,UPAMANYU HAZARIKA,IND,4689
Assam,Gauhati,Gauhati East,1338,UTPAL BORGOHAIN,IND,155
Assam,Gauhati,Gauhati East,1338,JUNMONI DEVI KHAUND,IND,381
Assam,Gauhati,Gauhati East,1338,FARUK AHMED BHUYAN,IND,442
Assam,Gauhati,Gauhati East,1338,SHANKHA SINHA,IND,494
Assam,Gauhati,Gauhati West,1163,QUEEN OJA,BJP,155921
Assam,Gauhati,Gauhati West,1163,BOBBEETA SHARMA,INC,51379
Assam,Gauhati,Gauhati West,1163,MANOJ SHARMA,AITC,922
Assam,Gauhati,Gauhati West,1163,AVIJIT CHAKRABORTY,BGanP,347
Assam,Gauhati,Gauhati West,1163,SADEK ALI,RPI(A),336
Assam,Gauhati,Gauhati West,1163,PANKAJ DAS,SwaBP,512
Assam,Gauhati,Gauhati West,1163,PARTHA PRATIM BARUAH,VPI,280
Assam,Gauhati,Gauhati West,1163,MAMONI SARMA,PUJP,282
Assam,Gauhati,Gauhati West,1163,RAJIB KAKATI,HND,249
Assam,Gauhati,Gauhati West,1163,RATUL KUMAR CHOUDHURY,SP,304
Assam,Gauhati,Gauhati West,1163,RUBI NEOG,NRCong,246
Assam,Gauhati,Gauhati West,1163,ALIMUDDIN AHMED,IND,300
Assam,Gauhati,Gauhati West,1163,UPAMANYU HAZARIKA,IND,3236
Assam,Gauhati,Gauhati West,1163,UTPAL BORGOHAIN,IND,311
Assam,Gauhati,Gauhati West,1163,JUNMONI DEVI KHAUND,IND,639
Assam,Gauhati,Gauhati West,1163,FARUK AHMED BHUYAN,IND,929
Assam,Gauhati,Gauhati West,1163,SHANKHA SINHA,IND,938
Assam,Gauhati,Hajo,821,QUEEN OJA,BJP,65883
Assam,Gauhati,Hajo,821,BOBBEETA SHARMA,INC,69477
Assam,Gauhati,Hajo,821,MANOJ SHARMA,AITC,809
Assam,Gauhati,Hajo,821,AVIJIT CHAKRABORTY,BGanP,144
Assam,Gauhati,Hajo,821,SADEK ALI,RPI(A),154
Assam,Gauhati,Hajo,821,PANKAJ DAS,SwaBP,233
Assam,Gauhati,Hajo,821,PARTHA PRATIM BARUAH,VPI,137
Assam,Gauhati,Hajo,821,MAMONI SARMA,PUJP,154
Assam,Gauhati,Hajo,821,RAJIB KAKATI,HND,99
Assam,Gauhati,Hajo,821,RATUL KUMAR CHOUDHURY,SP,162
Assam,Gauhati,Hajo,821,RUBI NEOG,NRCong,103
Assam,Gauhati,Hajo,821,ALIMUDDIN AHMED,IND,171
Assam,Gauhati,Hajo,821,UPAMANYU HAZARIKA,IND,649
Assam,Gauhati,Hajo,821,UTPAL BORGOHAIN,IND,157
Assam,Gauhati,Hajo,821,JUNMONI DEVI KHAUND,IND,430
Assam,Gauhati,Hajo,821,FARUK AHMED BHUYAN,IND,661
Assam,Gauhati,Hajo,821,SHANKHA SINHA,IND,713
Assam,Gauhati,Barkhetry,838,QUEEN OJA,BJP,67022
Assam,Gauhati,Barkhetry,838,BOBBEETA SHARMA,INC,84172
Assam,Gauhati,Barkhetry,838,MANOJ SHARMA,AITC,959
Assam,Gauhati,Barkhetry,838,AVIJIT CHAKRABORTY,BGanP,168
Assam,Gauhati,Barkhetry,838,SADEK ALI,RPI(A),136
Assam,Gauhati,Barkhetry,838,PANKAJ DAS,SwaBP,425
Assam,Gauhati,Barkhetry,838,PARTHA PRATIM BARUAH,VPI,169
Assam,Gauhati,Barkhetry,838,MAMONI SARMA,PUJP,210
Assam,Gauhati,Barkhetry,838,RAJIB KAKATI,HND,156
Assam,Gauhati,Barkhetry,838,RATUL KUMAR CHOUDHURY,SP,166
Assam,Gauhati,Barkhetry,838,RUBI NEOG,NRCong,140
Assam,Gauhati,Barkhetry,838,ALIMUDDIN AHMED,IND,390
Assam,Gauhati,Barkhetry,838,UPAMANYU HAZARIKA,IND,744
Assam,Gauhati,Barkhetry,838,UTPAL BORGOHAIN,IND,271
Assam,Gauhati,Barkhetry,838,JUNMONI DEVI KHAUND,IND,489
Assam,Gauhati,Barkhetry,838,FARUK AHMED BHUYAN,IND,1045
Assam,Gauhati,Barkhetry,838,SHANKHA SINHA,IND,762
Assam,Mangaldoi,Kamalpur,1076,DILIP SAIKIA,BJP,87159
Assam,Mangaldoi,Kamalpur,1076,BHUBANESWAR KALITA,INC,49080
Assam,Mangaldoi,Kamalpur,1076,SUDHENDU MOHAN TALUKDAR,AITC,719
Assam,Mangaldoi,Kamalpur,1076,AINUL HAQUE,AJM,340
Assam,Mangaldoi,Kamalpur,1076,GANDHESHWAR MOCHAHARI,VPI,250
Assam,Mangaldoi,Kamalpur,1076,BIREN BASAK,BGanP,167
Assam,Mangaldoi,Kamalpur,1076,MANI RAM BASUMATARY,HND,230
Assam,Mangaldoi,Kamalpur,1076,SWARNALATA CHALIHA,SUCI(C),219
Assam,Mangaldoi,Kamalpur,1076,KAZI NEKIB AHMED,IND,288
Assam,Mangaldoi,Kamalpur,1076,JAYANTA KUMAR KALITA,IND,456
Assam,Mangaldoi,Kamalpur,1076,PRODEEP KUMAR DAIMARY,IND,1627
Assam,Mangaldoi,Rangia,1401,DILIP SAIKIA,BJP,82756
Assam,Mangaldoi,Rangia,1401,BHUBANESWAR KALITA,INC,55157
Assam,Mangaldoi,Rangia,1401,SUDHENDU MOHAN TALUKDAR,AITC,970
Assam,Mangaldoi,Rangia,1401,AINUL HAQUE,AJM,406
Assam,Mangaldoi,Rangia,1401,GANDHESHWAR MOCHAHARI,VPI,882
Assam,Mangaldoi,Rangia,1401,BIREN BASAK,BGanP,211
Assam,Mangaldoi,Rangia,1401,MANI RAM BASUMATARY,HND,398
Assam,Mangaldoi,Rangia,1401,SWARNALATA CHALIHA,SUCI(C),354
Assam,Mangaldoi,Rangia,1401,KAZI NEKIB AHMED,IND,389
Assam,Mangaldoi,Rangia,1401,JAYANTA KUMAR KALITA,IND,780
Assam,Mangaldoi,Rangia,1401,PRODEEP KUMAR DAIMARY,IND,10233
Assam,Mangaldoi,Nalbari,1952,DILIP SAIKIA,BJP,105623
Assam,Mangaldoi,Nalbari,1952,BHUBANESWAR KALITA,INC,54994
Assam,Mangaldoi,Nalbari,1952,SUDHENDU MOHAN TALUKDAR,AITC,826
Assam,Mangaldoi,Nalbari,1952,AINUL HAQUE,AJM,296
Assam,Mangaldoi,Nalbari,1952,GANDHESHWAR MOCHAHARI,VPI,188
Assam,Mangaldoi,Nalbari,1952,BIREN BASAK,BGanP,157
Assam,Mangaldoi,Nalbari,1952,MANI RAM BASUMATARY,HND,212
Assam,Mangaldoi,Nalbari,1952,SWARNALATA CHALIHA,SUCI(C),314
Assam,Mangaldoi,Nalbari,1952,KAZI NEKIB AHMED,IND,311
Assam,Mangaldoi,Nalbari,1952,JAYANTA KUMAR KALITA,IND,593
Assam,Mangaldoi,Nalbari,1952,PRODEEP KUMAR DAIMARY,IND,2585
Assam,Mangaldoi,Panery,2502,DILIP SAIKIA,BJP,70334
Assam,Mangaldoi,Panery,2502,BHUBANESWAR KALITA,INC,17420
Assam,Mangaldoi,Panery,2502,SUDHENDU MOHAN TALUKDAR,AITC,1186
Assam,Mangaldoi,Panery,2502,AINUL HAQUE,AJM,504
Assam,Mangaldoi,Panery,2502,GANDHESHWAR MOCHAHARI,VPI,1973
Assam,Mangaldoi,Panery,2502,BIREN BASAK,BGanP,362
Assam,Mangaldoi,Panery,2502,MANI RAM BASUMATARY,HND,553
Assam,Mangaldoi,Panery,2502,SWARNALATA CHALIHA,SUCI(C),644
Assam,Mangaldoi,Panery,2502,KAZI NEKIB AHMED,IND,724
Assam,Mangaldoi,Panery,2502,JAYANTA KUMAR KALITA,IND,844
Assam,Mangaldoi,Panery,2502,PRODEEP KUMAR DAIMARY,IND,19034
Assam,Mangaldoi,Kalaigaon,2052,DILIP SAIKIA,BJP,79529
Assam,Mangaldoi,Kalaigaon,2052,BHUBANESWAR KALITA,INC,46909
Assam,Mangaldoi,Kalaigaon,2052,SUDHENDU MOHAN TALUKDAR,AITC,1112
Assam,Mangaldoi,Kalaigaon,2052,AINUL HAQUE,AJM,395
Assam,Mangaldoi,Kalaigaon,2052,GANDHESHWAR MOCHAHARI,VPI,1508
Assam,Mangaldoi,Kalaigaon,2052,BIREN BASAK,BGanP,268
Assam,Mangaldoi,Kalaigaon,2052,MANI RAM BASUMATARY,HND,407
Assam,Mangaldoi,Kalaigaon,2052,SWARNALATA CHALIHA,SUCI(C),380
Assam,Mangaldoi,Kalaigaon,2052,KAZI NEKIB AHMED,IND,527
Assam,Mangaldoi,Kalaigaon,2052,JAYANTA KUMAR KALITA,IND,888
Assam,Mangaldoi,Kalaigaon,2052,PRODEEP KUMAR DAIMARY,IND,9737
Assam,Mangaldoi,Sipajhar,1232,DILIP SAIKIA,BJP,78926
Assam,Mangaldoi,Sipajhar,1232,BHUBANESWAR KALITA,INC,60535
Assam,Mangaldoi,Sipajhar,1232,SUDHENDU MOHAN TALUKDAR,AITC,641
Assam,Mangaldoi,Sipajhar,1232,AINUL HAQUE,AJM,304
Assam,Mangaldoi,Sipajhar,1232,GANDHESHWAR MOCHAHARI,VPI,486
Assam,Mangaldoi,Sipajhar,1232,BIREN BASAK,BGanP,129
Assam,Mangaldoi,Sipajhar,1232,MANI RAM BASUMATARY,HND,168
Assam,Mangaldoi,Sipajhar,1232,SWARNALATA CHALIHA,SUCI(C),194
Assam,Mangaldoi,Sipajhar,1232,KAZI NEKIB AHMED,IND,226
