,state_name,constituency_name,assembly_constituency_name,nota_votes,candidate_name,party_name,secured_votes
4548,Bihar,Jhanjharpur,Babubarhi,1496,Ganpati Jha,IND,3630.0
4549,Bihar,Jhanjharpur,Babubarhi,1496,Bablu Gupta,IND,1124.0
4550,Bihar,Jhanjharpur,Babubarhi,1496,Bipeen Kumar Singhwait,IND,4288.0
4551,Bihar,Jhanjharpur,Babubarhi,1496,Sanjay Bhartia,IND,1603.0
4552,Bihar,Jhanjharpur,Rajnagar,1348,GULAB YADAV,RJD,42526.0
4553,Bihar,Jhanjharpur,Rajnagar,1348,Raj Kumar Singh,BSP,1415.0
4554,Bihar,Jhanjharpur,Rajnagar,1348,Ramprit Mandal,JD(U),97418.0
4555,Bihar,Jhanjharpur,Rajnagar,1348,Ganga Prasad Yadav,PPID,1417.0
4556,Bihar,Jhanjharpur,Rajnagar,1348,Chhedi Ram,BMTRP,685.0
4557,Bihar,Jhanjharpur,Rajnagar,1348,Devendra Prasad Yadav,SJDD,2202.0
4558,Bihar,Jhanjharpur,Rajnagar,1348,Prabhat Prasad,SBSP,1304.0
4559,Bihar,Jhanjharpur,Rajnagar,1348,Ratneshwar Jha,AMIP,530.0
4560,Bihar,Jhanjharpur,Rajnagar,1348,Ramanand Thakur,SHS,739.0
4561,Bihar,Jhanjharpur,Rajnagar,1348,Ramesh kumar Kamat,AAM,698.0
4562,Bihar,Jhanjharpur,Rajnagar,1348,Lakshman Prasad Yadav,RPI(A),822.0
4563,Bihar,Jhanjharpur,Rajnagar,1348,Surendra Prasad Suman,AIFB,731.0
4564,Bihar,Jhanjharpur,Rajnagar,1348,Om Prakash Poddar,IND,3369.0
4565,Bihar,Jhanjharpur,Rajnagar,1348,Ganpati Jha,IND,3972.0
4566,Bihar,Jhanjharpur,Rajnagar,1348,Bablu Gupta,IND,1008.0
4567,Bihar,Jhanjharpur,Rajnagar,1348,Bipeen Kumar Singhwait,IND,4224.0
4568,Bihar,Jhanjharpur,Rajnagar,1348,Sanjay Bhartia,IND,1433.0
4569,Bihar,Jhanjharpur,Jhanjharpur,1409,GULAB YADAV,RJD,41281.0
4570,Bihar,Jhanjharpur,Jhanjharpur,1409,Raj Kumar Singh,BSP,1271.0
4571,Bihar,Jhanjharpur,Jhanjharpur,1409,Ramprit Mandal,JD(U),102187.0
4572,Bihar,Jhanjharpur,Jhanjharpur,1409,Ganga Prasad Yadav,PPID,1413.0
4573,Bihar,Jhanjharpur,Jhanjharpur,1409,Chhedi Ram,BMTRP,511.0
4574,Bihar,Jhanjharpur,Jhanjharpur,1409,Devendra Prasad Yadav,SJDD,2360.0
4575,Bihar,Jhanjharpur,Jhanjharpur,1409,Prabhat Prasad,SBSP,1197.0
4576,Bihar,Jhanjharpur,Jhanjharpur,1409,Ratneshwar Jha,AMIP,522.0
4577,Bihar,Jhanjharpur,Jhanjharpur,1409,Ramanand Thakur,SHS,574.0
4578,Bihar,Jhanjharpur,Jhanjharpur,1409,Ramesh kumar Kamat,AAM,617.0
4579,Bihar,Jhanjharpur,Jhanjharpur,1409,Lakshman Prasad Yadav,RPI(A),794.0
4580,Bihar,Jhanjharpur,Jhanjharpur,1409,Surendra Prasad Suman,AIFB,748.0
4581,Bihar,Jhanjharpur,Jhanjharpur,1409,Om Prakash Poddar,IND,3587.0
4582,Bihar,Jhanjharpur,Jhanjharpur,1409,Ganpati Jha,IND,4439.0
4583,Bihar,Jhanjharpur,Jhanjharpur,1409,Bablu Gupta,IND,1141.0
4584,Bihar,Jhanjharpur,Jhanjharpur,1409,Bipeen Kumar Singhwait,IND,4793.0
4585,Bihar,Jhanjharpur,Jhanjharpur,1409,Sanjay Bhartia,IND,1472.0
4586,Bihar,Jhanjharpur,Phulparas,1595,GULAB YADAV,RJD,46374.0
4587,Bihar,Jhanjharpur,Phulparas,1595,Raj Kumar Singh,BSP,1537.0
4588,Bihar,Jhanjharpur,Phulparas,1595,Ramprit Mandal,JD(U),97050.0
4589,Bihar,Jhanjharpur,Phulparas,1595,Ganga Prasad Yadav,PPID,1373.0
4590,Bihar,Jhanjharpur,Phulparas,1595,Chhedi Ram,BMTRP,675.0
4591,Bihar,Jhanjharpur,Phulparas,1595,Devendra Prasad Yadav,SJDD,7683.0
4592,Bihar,Jhanjharpur,Phulparas,1595,Prabhat Prasad,SBSP,1495.0
4593,Bihar,Jhanjharpur,Phulparas,1595,Ratneshwar Jha,AMIP,624.0
4594,Bihar,Jhanjharpur,Phulparas,1595,Ramanand Thakur,SHS,725.0
4595,Bihar,Jhanjharpur,Phulparas,1595,Ramesh kumar Kamat,AAM,819.0
4596,Bihar,Jhanjharpur,Phulparas,1595,Lakshman Prasad Yadav,RPI(A),1067.0
4597,Bihar,Jhanjharpur,Phulparas,1595,Surendra Prasad Suman,AIFB,828.0
4598,Bihar,Jhanjharpur,Phulparas,1595,Om Prakash Poddar,IND,3397.0
4599,Bihar,Jhanjharpur,Phulparas,1595,Ganpati Jha,IND,3124.0
4600,Bihar,Jhanjharpur,Phulparas,1595,Bablu Gupta,IND,1120.0
4601,Bihar,Jhanjharpur,Phulparas,1595,Bipeen Kumar Singhwait,IND,5216.0
4602,Bihar,Jhanjharpur,Phulparas,1595,Sanjay Bhartia,IND,1760.0
4603,Bihar,Jhanjharpur,Laukaha,1921,GULAB YADAV,RJD,54841.0
4604,Bihar,Jhanjharpur,Laukaha,1921,Raj Kumar Singh,BSP,1646.0
4605,Bihar,Jhanjharpur,Laukaha,1921,Ramprit Mandal,JD(U),106416.0
4606,Bihar,Jhanjharpur,Laukaha,1921,Ganga Prasad Yadav,PPID,1473.0
4607,Bihar,Jhanjharpur,Laukaha,1921,Chhedi Ram,BMTRP,666.0
4608,Bihar,Jhanjharpur,Laukaha,1921,Devendra Prasad Yadav,SJDD,6936.0
4609,Bihar,Jhanjharpur,Laukaha,1921,Prabhat Prasad,SBSP,1596.0
4610,Bihar,Jhanjharpur,Laukaha,1921,Ratneshwar Jha,AMIP,712.0
4611,Bihar,Jhanjharpur,Laukaha,1921,Ramanand Thakur,SHS,850.0
4612,Bihar,Jhanjharpur,Laukaha,1921,Ramesh kumar Kamat,AAM,969.0
4613,Bihar,Jhanjharpur,Laukaha,1921,Lakshman Prasad Yadav,RPI(A),1206.0
4614,Bihar,Jhanjharpur,Laukaha,1921,Surendra Prasad Suman,AIFB,1060.0
4615,Bihar,Jhanjharpur,Laukaha,1921,Om Prakash Poddar,IND,4365.0
4616,Bihar,Jhanjharpur,Laukaha,1921,Ganpati Jha,IND,3548.0
4617,Bihar,Jhanjharpur,Laukaha,1921,Bablu Gupta,IND,1364.0
4618,Bihar,Jhanjharpur,Laukaha,1921,Bipeen Kumar Singhwait,IND,6095.0
4619,Bihar,Jhanjharpur,Laukaha,1921,Sanjay Bhartia,IND,2323.0
4620,Bihar,Supaul,Nirmali,1536,Kiran Devi,BSP,1932.0
4621,Bihar,Supaul,Nirmali,1536,Dileshwar Kamait,JD(U),111583.0
4622,Bihar,Supaul,Nirmali,1536,Ranjeet Ranjan,INC,48172.0
4623,Bihar,Supaul,Nirmali,1536,Md. Abul Kalam Azad,JHP,2136.0
4624,Bihar,Supaul,Nirmali,1536,Krishan dev Mandal,RVNP,560.0
4625,Bihar,Supaul,Nirmali,1536,Dip Narayan Mandal,SHS,429.0
4626,Bihar,Supaul,Nirmali,1536,Naveen Kumar Singh,BLND,482.0
4627,Bihar,Supaul,Nirmali,1536,Pramod Kumar Nirala,VCSMP,629.0
4628,Bihar,Supaul,Nirmali,1536,Bhim Kumar Gupta,JKNPP,539.0
4629,Bihar,Supaul,Nirmali,1536,Sanjay Sardar,LSD,825.0
4630,Bihar,Supaul,Nirmali,1536,Sanjeet Kumar Choudhary,AJPR,1757.0
4631,Bihar,Supaul,Nirmali,1536,Satya Narayan Mehta,JANADIP,1043.0
4632,Bihar,Supaul,Nirmali,1536,Md. Afroj Alam,IND,1036.0
4633,Bihar,Supaul,Nirmali,1536,Anand Pathak,IND,2371.0
4634,Bihar,Supaul,Nirmali,1536,Dinesh Prasad Yadav,IND,4307.0
4635,Bihar,Supaul,Nirmali,1536,Binod Kumar Sahu,IND,3023.0
4636,Bihar,Supaul,Nirmali,1536,Rajesh Kumar S/O- Jawahar Lal Das,IND,1154.0
4637,Bihar,Supaul,Nirmali,1536,Rajesh Kumar S/O- Yugeshwar Sah,IND,3615.0
4638,Bihar,Supaul,Nirmali,1536,Sandip Kumar Singh,IND,1879.0
4639,Bihar,Supaul,Nirmali,1536,Sudhakar Jha,IND,710.0
4640,Bihar,Supaul,Pipra,1565,Kiran Devi,BSP,1797.0
4641,Bihar,Supaul,Pipra,1565,Dileshwar Kamait,JD(U),103430.0
4642,Bihar,Supaul,Pipra,1565,Ranjeet Ranjan,INC,49597.0
4643,Bihar,Supaul,Pipra,1565,Md. Abul Kalam Azad,JHP,2307.0
4644,Bihar,Supaul,Pipra,1565,Krishan dev Mandal,RVNP,608.0
4645,Bihar,Supaul,Pipra,1565,Dip Narayan Mandal,SHS,469.0
4646,Bihar,Supaul,Pipra,1565,Naveen Kumar Singh,BLND,564.0
4647,Bihar,Supaul,Pipra,1565,Pramod Kumar Nirala,VCSMP,690.0
4648,Bihar,Supaul,Pipra,1565,Bhim Kumar Gupta,JKNPP,626.0
4649,Bihar,Supaul,Pipra,1565,Sanjay Sardar,LSD,1100.0
4650,Bihar,Supaul,Pipra,1565,Sanjeet Kumar Choudhary,AJPR,2103.0
4651,Bihar,Supaul,Pipra,1565,Satya Narayan Mehta,JANADIP,1107.0
4652,Bihar,Supaul,Pipra,1565,Md. Afroj Alam,IND,1160.0
4653,Bihar,Supaul,Pipra,1565,Anand Pathak,IND,2569.0
4654,Bihar,Supaul,Pipra,1565,Dinesh Prasad Yadav,IND,4116.0
4655,Bihar,Supaul,Pipra,1565,Binod Kumar Sahu,IND,2857.0
4656,Bihar,Supaul,Pipra,1565,Rajesh Kumar S/O- Jawahar Lal Das,IND,1135.0
4657,Bihar,Supaul,Pipra,1565,Rajesh Kumar S/O- Yugeshwar Sah,IND,3823.0
4658,Bihar,Supaul,Pipra,1565,Sandip Kumar Singh,IND,1846.0
4659,Bihar,Supaul,Pipra,1565,Sudhakar Jha,IND,889.0
4660,Bihar,Supaul,Supaul,1298,Kiran Devi,BSP,1578.0
4661,Bihar,Supaul,Supaul,1298,Dileshwar Kamait,JD(U),91792.0
4662,Bihar,Supaul,Supaul,1298,Ranjeet Ranjan,INC,52220.0
4663,Bihar,Supaul,Supaul,1298,Md. Abul Kalam Azad,JHP,2131.0
4664,Bihar,Supaul,Supaul,1298,Krishan dev Mandal,RVNP,540.0
4665,Bihar,Supaul,Supaul,1298,Dip Narayan Mandal,SHS,348.0
4666,Bihar,Supaul,Supaul,1298,Naveen Kumar Singh,BLND,377.0
4667,Bihar,Supaul,Supaul,1298,Pramod Kumar Nirala,VCSMP,542.0
4668,Bihar,Supaul,Supaul,1298,Bhim Kumar Gupta,JKNPP,453.0
4669,Bihar,Supaul,Supaul,1298,Sanjay Sardar,LSD,838.0
4670,Bihar,Supaul,Supaul,1298,Sanjeet Kumar Choudhary,AJPR,1514.0
4671,Bihar,Supaul,Supaul,1298,Satya Narayan Mehta,JANADIP,834.0
4672,Bihar,Supaul,Supaul,1298,Md. Afroj Alam,IND,980.0
4673,Bihar,Supaul,Supaul,1298,Anand Pathak,IND,2378.0
4674,Bihar,Supaul,Supaul,1298,Dinesh Prasad Yadav,IND,3375.0
4675,Bihar,Supaul,Supaul,1298,Binod Kumar Sahu,IND,2733.0
4676,Bihar,Supaul,Supaul,1298,Rajesh Kumar S/O- Jawahar Lal Das,IND,925.0
4677,Bihar,Supaul,Supaul,1298,Rajesh Kumar S/O- Yugeshwar Sah,IND,2702.0
4678,Bihar,Supaul,Supaul,1298,Sandip Kumar Singh,IND,1731.0
4679,Bihar,Supaul,Supaul,1298,Sudhakar Jha,IND,676.0
4680,Bihar,Supaul,Triveniganj,1463,Kiran Devi,BSP,1826.0
4681,Bihar,Supaul,Triveniganj,1463,Dileshwar Kamait,JD(U),91602.0
4682,Bihar,Supaul,Triveniganj,1463,Ranjeet Ranjan,INC,59800.0
4683,Bihar,Supaul,Triveniganj,1463,Md. Abul Kalam Azad,JHP,2294.0
4684,Bihar,Supaul,Triveniganj,1463,Krishan dev Mandal,RVNP,566.0
4685,Bihar,Supaul,Triveniganj,1463,Dip Narayan Mandal,SHS,547.0
4686,Bihar,Supaul,Triveniganj,1463,Naveen Kumar Singh,BLND,497.0
4687,Bihar,Supaul,Triveniganj,1463,Pramod Kumar Nirala,VCSMP,708.0
4688,Bihar,Supaul,Triveniganj,1463,Bhim Kumar Gupta,JKNPP,599.0
4689,Bihar,Supaul,Triveniganj,1463,Sanjay Sardar,LSD,1116.0
4690,Bihar,Supaul,Triveniganj,1463,Sanjeet Kumar Choudhary,AJPR,1799.0
4691,Bihar,Supaul,Triveniganj,1463,Satya Narayan Mehta,JANADIP,1015.0
4692,Bihar,Supaul,Triveniganj,1463,Md. Afroj Alam,IND,1178.0
4693,Bihar,Supaul,Triveniganj,1463,Anand Pathak,IND,2602.0
4694,Bihar,Supaul,Triveniganj,1463,Dinesh Prasad Yadav,IND,3503.0
4695,Bihar,Supaul,Triveniganj,1463,Binod Kumar Sahu,IND,3030.0
4696,Bihar,Supaul,Triveniganj,1463,Rajesh Kumar S/O- Jawahar Lal Das,IND,1192.0
4697,Bihar,Supaul,Triveniganj,1463,Rajesh Kumar S/O- Yugeshwar Sah,IND,3243.0
4698,Bihar,Supaul,Triveniganj,1463,Sandip Kumar Singh,IND,1870.0
4699,Bihar,Supaul,Triveniganj,1463,Sudhakar Jha,IND,824.0
4700,Bihar,Supaul,Chhatapur,1550,Kiran Devi,BSP,1996.0
4701,Bihar,Supaul,Chhatapur,1550,Dileshwar Kamait,JD(U),107240.0
4702,Bihar,Supaul,Chhatapur,1550,Ranjeet Ranjan,INC,57204.0
4703,Bihar,Supaul,Chhatapur,1550,Md. Abul Kalam Azad,JHP,2267.0
4704,Bihar,Supaul,Chhatapur,1550,Krishan dev Mandal,RVNP,565.0
4705,Bihar,Supaul,Chhatapur,1550,Dip Narayan Mandal,SHS,433.0
4706,Bihar,Supaul,Chhatapur,1550,Naveen Kumar Singh,BLND,477.0
4707,Bihar,Supaul,Chhatapur,1550,Pramod Kumar Nirala,VCSMP,630.0
4708,Bihar,Supaul,Chhatapur,1550,Bhim Kumar Gupta,JKNPP,527.0
4709,Bihar,Supaul,Chhatapur,1550,Sanjay Sardar,LSD,976.0
4710,Bihar,Supaul,Chhatapur,1550,Sanjeet Kumar Choudhary,AJPR,1805.0
4711,Bihar,Supaul,Chhatapur,1550,Satya Narayan Mehta,JANADIP,1062.0
4712,Bihar,Supaul,Chhatapur,1550,Md. Afroj Alam,IND,1127.0
4713,Bihar,Supaul,Chhatapur,1550,Anand Pathak,IND,2800.0
4714,Bihar,Supaul,Chhatapur,1550,Dinesh Prasad Yadav,IND,4184.0
4715,Bihar,Supaul,Chhatapur,1550,Binod Kumar Sahu,IND,3116.0
4716,Bihar,Supaul,Chhatapur,1550,Rajesh Kumar S/O- Jawahar Lal Das,IND,1057.0
4717,Bihar,Supaul,Chhatapur,1550,Rajesh Kumar S/O- Yugeshwar Sah,IND,3829.0
4718,Bihar,Supaul,Chhatapur,1550,Sandip Kumar Singh,IND,2167.0
4719,Bihar,Supaul,Chhatapur,1550,Sudhakar Jha,IND,826.0
4720,Bihar,Supaul,Singheshwar,1910,Kiran Devi,BSP,1950.0
4721,Bihar,Supaul,Singheshwar,1910,Dileshwar Kamait,JD(U),91160.0
4722,Bihar,Supaul,Singheshwar,1910,Ranjeet Ranjan,INC,63265.0
4723,Bihar,Supaul,Singheshwar,1910,Md. Abul Kalam Azad,JHP,2558.0
4724,Bihar,Supaul,Singheshwar,1910,Krishan dev Mandal,RVNP,695.0
4725,Bihar,Supaul,Singheshwar,1910,Dip Narayan Mandal,SHS,516.0
4726,Bihar,Supaul,Singheshwar,1910,Naveen Kumar Singh,BLND,613.0
4727,Bihar,Supaul,Singheshwar,1910,Pramod Kumar Nirala,VCSMP,843.0
4728,Bihar,Supaul,Singheshwar,1910,Bhim Kumar Gupta,JKNPP,801.0
4729,Bihar,Supaul,Singheshwar,1910,Sanjay Sardar,LSD,1458.0
4730,Bihar,Supaul,Singheshwar,1910,Sanjeet Kumar Choudhary,AJPR,2113.0
4731,Bihar,Supaul,Singheshwar,1910,Satya Narayan Mehta,JANADIP,1272.0
4732,Bihar,Supaul,Singheshwar,1910,Md. Afroj Alam,IND,1514.0
4733,Bihar,Supaul,Singheshwar,1910,Anand Pathak,IND,2669.0
4734,Bihar,Supaul,Singheshwar,1910,Dinesh Prasad Yadav,IND,3548.0
4735,Bihar,Supaul,Singheshwar,1910,Binod Kumar Sahu,IND,4518.0
4736,Bihar,Supaul,Singheshwar,1910,Rajesh Kumar S/O- Jawahar Lal Das,IND,1266.0
4737,Bihar,Supaul,Singheshwar,1910,Rajesh Kumar S/O- Yugeshwar Sah,IND,3105.0
4738,Bihar,Supaul,Singheshwar,1910,Sandip Kumar Singh,IND,2041.0
4739,Bihar,Supaul,Singheshwar,1910,Sudhakar Jha,IND,872.0
4740,Bihar,Araria,Narpatganj,4356,PRADEEP KUMAR SINGH,BJP,130200.0
4741,Bihar,Araria,Narpatganj,4356,RAM NRAYAN BHARTI,BSP,2347.0
4742,Bihar,Araria,Narpatganj,4356,SARFARAZ ALAM,RJD,61366.0
4743,Bihar,Araria,Narpatganj,4356,TARACHAND PASWAN,BMUP,1154.0
4744,Bihar,Araria,Narpatganj,4356,SUDAMA SINGH,BLND,390.0
4745,Bihar,Araria,Narpatganj,4356,MD. MATIN,IND,279.0
4746,Bihar,Araria,Narpatganj,4356,MD. MINHAZ ALAM,IND,386.0
4747,Bihar,Araria,Narpatganj,4356,MUKESH SINGH,IND,434.0
4748,Bihar,Araria,Narpatganj,4356,MD. MOBINUL HAQUE,IND,578.0
4749,Bihar,Araria,Narpatganj,4356,RAMA NAND RISHIDEO,IND,1068.0
4750,Bihar,Araria,Narpatganj,4356,ABDUL WAHID KHAN,IND,1577.0
4751,Bihar,Araria,Narpatganj,4356,SHAHIN PRAVIN,IND,1700.0
4752,Bihar,Araria,Raniganj,4236,PRADEEP KUMAR SINGH,BJP,109949.0
4753,Bihar,Araria,Raniganj,4236,RAM NRAYAN BHARTI,BSP,2136.0
4754,Bihar,Araria,Raniganj,4236,SARFARAZ ALAM,RJD,67298.0
4755,Bihar,Araria,Raniganj,4236,TARACHAND PASWAN,BMUP,1184.0
4756,Bihar,Araria,Raniganj,4236,SUDAMA SINGH,BLND,380.0
4757,Bihar,Araria,Raniganj,4236,MD. MATIN,IND,238.0
4758,Bihar,Araria,Raniganj,4236,MD. MINHAZ ALAM,IND,343.0
4759,Bihar,Araria,Raniganj,4236,MUKESH SINGH,IND,424.0
4760,Bihar,Araria,Raniganj,4236,MD. MOBINUL HAQUE,IND,524.0
4761,Bihar,Araria,Raniganj,4236,RAMA NAND RISHIDEO,IND,975.0
4762,Bihar,Araria,Raniganj,4236,ABDUL WAHID KHAN,IND,1640.0
4763,Bihar,Araria,Raniganj,4236,SHAHIN PRAVIN,IND,1308.0
4764,Bihar,Araria,Forbesganj,3096,PRADEEP KUMAR SINGH,BJP,125852.0
4765,Bihar,Araria,Forbesganj,3096,RAM NRAYAN BHARTI,BSP,1617.0
4766,Bihar,Araria,Forbesganj,3096,SARFARAZ ALAM,RJD,74160.0
4767,Bihar,Araria,Forbesganj,3096,TARACHAND PASWAN,BMUP,1076.0
4768,Bihar,Araria,Forbesganj,3096,SUDAMA SINGH,BLND,237.0
4769,Bihar,Araria,Forbesganj,3096,MD. MATIN,IND,200.0
4770,Bihar,Araria,Forbesganj,3096,MD. MINHAZ ALAM,IND,248.0
4771,Bihar,Araria,Forbesganj,3096,MUKESH SINGH,IND,290.0
4772,Bihar,Araria,Forbesganj,3096,MD. MOBINUL HAQUE,IND,418.0
4773,Bihar,Araria,Forbesganj,3096,RAMA NAND RISHIDEO,IND,829.0
4774,Bihar,Araria,Forbesganj,3096,ABDUL WAHID KHAN,IND,1200.0
4775,Bihar,Araria,Forbesganj,3096,SHAHIN PRAVIN,IND,925.0
4776,Bihar,Araria,Araria,3102,PRADEEP KUMAR SINGH,BJP,77226.0
4777,Bihar,Araria,Araria,3102,RAM NRAYAN BHARTI,BSP,1181.0
4778,Bihar,Araria,Araria,3102,SARFARAZ ALAM,RJD,107418.0
4779,Bihar,Araria,Araria,3102,TARACHAND PASWAN,BMUP,1455.0
4780,Bihar,Araria,Araria,3102,SUDAMA SINGH,BLND,298.0
4781,Bihar,Araria,Araria,3102,MD. MATIN,IND,210.0
4782,Bihar,Araria,Araria,3102,MD. MINHAZ ALAM,IND,222.0
4783,Bihar,Araria,Araria,3102,MUKESH SINGH,IND,283.0
4784,Bihar,Araria,Araria,3102,MD. MOBINUL HAQUE,IND,447.0
4785,Bihar,Araria,Araria,3102,RAMA NAND RISHIDEO,IND,938.0
4786,Bihar,Araria,Araria,3102,ABDUL WAHID KHAN,IND,1377.0
4787,Bihar,Araria,Araria,3102,SHAHIN PRAVIN,IND,966.0
4788,Bihar,Araria,Jokihat,2765,PRADEEP KUMAR SINGH,BJP,55645.0
4789,Bihar,Araria,Jokihat,2765,RAM NRAYAN BHARTI,BSP,1230.0
4790,Bihar,Araria,Jokihat,2765,SARFARAZ ALAM,RJD,110065.0
4791,Bihar,Araria,Jokihat,2765,TARACHAND PASWAN,BMUP,1391.0
4792,Bihar,Araria,Jokihat,2765,SUDAMA SINGH,BLND,326.0
4793,Bihar,Araria,Jokihat,2765,MD. MATIN,IND,233.0
4794,Bihar,Araria,Jokihat,2765,MD. MINHAZ ALAM,IND,446.0
4795,Bihar,Araria,Jokihat,2765,MUKESH SINGH,IND,340.0
4796,Bihar,Araria,Jokihat,2765,MD. MOBINUL HAQUE,IND,524.0
4797,Bihar,Araria,Jokihat,2765,RAMA NAND RISHIDEO,IND,1110.0
4798,Bihar,Araria,Jokihat,2765,ABDUL WAHID KHAN,IND,1377.0
4799,Bihar,Araria,Jokihat,2765,SHAHIN PRAVIN,IND,1076.0
4800,Bihar,Araria,Sikti,3051,PRADEEP KUMAR SINGH,BJP,119132.0
4801,Bihar,Araria,Sikti,3051,RAM NRAYAN BHARTI,BSP,1776.0
4802,Bihar,Araria,Sikti,3051,SARFARAZ ALAM,RJD,60813.0
4803,Bihar,Araria,Sikti,3051,TARACHAND PASWAN,BMUP,1003.0
4804,Bihar,Araria,Sikti,3051,SUDAMA SINGH,BLND,426.0
4805,Bihar,Araria,Sikti,3051,MD. MATIN,IND,208.0
4806,Bihar,Araria,Sikti,3051,MD. MINHAZ ALAM,IND,304.0
4807,Bihar,Araria,Sikti,3051,MUKESH SINGH,IND,372.0
4808,Bihar,Araria,Sikti,3051,MD. MOBINUL HAQUE,IND,545.0
4809,Bihar,Araria,Sikti,3051,RAMA NAND RISHIDEO,IND,1039.0
4810,Bihar,Araria,Sikti,3051,ABDUL WAHID KHAN,IND,997.0
4811,Bihar,Araria,Sikti,3051,SHAHIN PRAVIN,IND,1163.0
4812,Bihar,Kishanganj,Bahadurganj,4610,Indra Deo Paswan,BSP,1168.0
4813,Bihar,Kishanganj,Bahadurganj,4610,Javed Akhter,AITC,903.0
4814,Bihar,Kishanganj,Bahadurganj,4610,Dr. Mohammad Jawed,INC,44492.0
4815,Bihar,Kishanganj,Bahadurganj,4610,Syed Mahmood Ashraf,JD(U),52486.0
4816,Bihar,Kishanganj,Bahadurganj,4610,Akhtarul Iman,AIMIM,67625.0
4817,Bihar,Kishanganj,Bahadurganj,4610,Alimuddin Ansari,AAAP,1892.0
4818,Bihar,Kishanganj,Bahadurganj,4610,Pradip Kumar Singh,SHS,577.0
4819,Bihar,Kishanganj,Bahadurganj,4610,Rajendra Paswan,BMUP,832.0
4820,Bihar,Kishanganj,Bahadurganj,4610,Shukal Murmu,JMM,2244.0
4821,Bihar,Kishanganj,Bahadurganj,4610,Azimuddin,IND,945.0
4822,Bihar,Kishanganj,Bahadurganj,4610,Asad Alam,IND,1701.0
4823,Bihar,Kishanganj,Bahadurganj,4610,Chhote Lal Mahto,IND,1562.0
4824,Bihar,Kishanganj,Bahadurganj,4610,Rajesh Kumar Dubey,IND,2507.0
4825,Bihar,Kishanganj,Bahadurganj,4610,Haserul,IND,2009.0
4826,Bihar,Kishanganj,Thakurganj,3509,Indra Deo Paswan,BSP,1584.0
4827,Bihar,Kishanganj,Thakurganj,3509,Javed Akhter,AITC,1331.0
4828,Bihar,Kishanganj,Thakurganj,3509,Dr. Mohammad Jawed,INC,69283.0
4829,Bihar,Kishanganj,Thakurganj,3509,Syed Mahmood Ashraf,JD(U),71309.0
4830,Bihar,Kishanganj,Thakurganj,3509,Akhtarul Iman,AIMIM,37706.0
4831,Bihar,Kishanganj,Thakurganj,3509,Alimuddin Ansari,AAAP,1813.0
4832,Bihar,Kishanganj,Thakurganj,3509,Pradip Kumar Singh,SHS,638.0
4833,Bihar,Kishanganj,Thakurganj,3509,Rajendra Paswan,BMUP,737.0
4834,Bihar,Kishanganj,Thakurganj,3509,Shukal Murmu,JMM,2113.0
4835,Bihar,Kishanganj,Thakurganj,3509,Azimuddin,IND,941.0
4836,Bihar,Kishanganj,Thakurganj,3509,Asad Alam,IND,1424.0
4837,Bihar,Kishanganj,Thakurganj,3509,Chhote Lal Mahto,IND,1705.0
4838,Bihar,Kishanganj,Thakurganj,3509,Rajesh Kumar Dubey,IND,2812.0
4839,Bihar,Kishanganj,Thakurganj,3509,Haserul,IND,2235.0
4840,Bihar,Kishanganj,Kishanganj,2159,Indra Deo Paswan,BSP,1004.0
4841,Bihar,Kishanganj,Kishanganj,2159,Javed Akhter,AITC,1062.0
4842,Bihar,Kishanganj,Kishanganj,2159,Dr. Mohammad Jawed,INC,68875.0
4843,Bihar,Kishanganj,Kishanganj,2159,Syed Mahmood Ashraf,JD(U),60832.0
4844,Bihar,Kishanganj,Kishanganj,2159,Akhtarul Iman,AIMIM,40616.0
4845,Bihar,Kishanganj,Kishanganj,2159,Alimuddin Ansari,AAAP,1433.0
4846,Bihar,Kishanganj,Kishanganj,2159,Pradip Kumar Singh,SHS,574.0
4847,Bihar,Kishanganj,Kishanganj,2159,Rajendra Paswan,BMUP,522.0
4848,Bihar,Kishanganj,Kishanganj,2159,Shukal Murmu,JMM,1478.0
4849,Bihar,Kishanganj,Kishanganj,2159,Azimuddin,IND,649.0
4850,Bihar,Kishanganj,Kishanganj,2159,Asad Alam,IND,1101.0
4851,Bihar,Kishanganj,Kishanganj,2159,Chhote Lal Mahto,IND,1450.0
4852,Bihar,Kishanganj,Kishanganj,2159,Rajesh Kumar Dubey,IND,2481.0
4853,Bihar,Kishanganj,Kishanganj,2159,Haserul,IND,1268.0
4854,Bihar,Kishanganj,Kochadhaman,2593,Indra Deo Paswan,BSP,744.0
4855,Bihar,Kishanganj,Kochadhaman,2593,Javed Akhter,AITC,540.0
4856,Bihar,Kishanganj,Kochadhaman,2593,Dr. Mohammad Jawed,INC,36984.0
4857,Bihar,Kishanganj,Kochadhaman,2593,Syed Mahmood Ashraf,JD(U),38721.0
4858,Bihar,Kishanganj,Kochadhaman,2593,Akhtarul Iman,AIMIM,68242.0
4859,Bihar,Kishanganj,Kochadhaman,2593,Alimuddin Ansari,AAAP,1553.0
4860,Bihar,Kishanganj,Kochadhaman,2593,Pradip Kumar Singh,SHS,415.0
4861,Bihar,Kishanganj,Kochadhaman,2593,Rajendra Paswan,BMUP,647.0
4862,Bihar,Kishanganj,Kochadhaman,2593,Shukal Murmu,JMM,1159.0
